gene_id,rna_wald_padj_E,rna_wald_padj_M,rna_wald_padj_L,rna_wald_pval_E,rna_wald_pval_M,rna_wald_pval_L
ENSG00000123219,4.45374565458527e-05,1.67006919322062e-07,4.64354993641292e-09,4.07261440383138e-06,1.84386565542848e-08,3.75738789992698e-10
ENSG00000123240,0.852051837900431,0.4532035948081,0.583388175047588,0.768432195636408,0.367553110996139,0.495191942112516
ENSG00000123243,2.14477864011599e-05,6.82541444318431e-07,4.86618784945963e-07,1.76803786203706e-06,8.80176711412175e-08,6.3473269270242e-08
ENSG00000123268,0.655956899917035,0.961592117951249,0.245403036163718,0.518460185740991,0.948199240168733,0.17318118730814
ENSG00000123297,0.896134584061259,0.125657275836753,0.163283812965383,0.83612320086882,0.0794647854956734,0.106503578798733
ENSG00000123329,0.0743568373681447,0.00808293319834272,0.0061052559565669,0.0274090036997665,0.00335011485723008,0.00241728191571788
ENSG00000123338,0.0234444626132777,0.00282173860780504,0.0191312644558286,0.00639056926398623,0.00100869546534787,0.00892391741921461
ENSG00000123342,0.0237156015680654,2.52591705488015e-06,3.33642082871454e-06,0.00648305617156376,3.72755325967391e-07,5.32079438785754e-07
ENSG00000123349,0.515616741754071,0.805407359614162,0.825869223317175,0.366258098633991,0.750135241418524,0.77271680086118
ENSG00000123352,0.194245721736448,0.973918563648458,0.879389927202844,0.095648417338582,0.964516922288394,0.841710721479978
ENSG00000123353,0.0133727308931216,0.00430086561551108,0.00161922940773344,0.00317277920770228,0.00163174953600225,0.000534401361364677
ENSG00000123358,0.00444095711764154,6.06235829641279e-07,7.49056497744003e-07,0.000835344191738429,7.71655762331966e-08,1.02188459037969e-07
ENSG00000123360,0.87994669494948,0.038453034674472,0.0840297376603521,0.811371970292696,0.0199990418574829,0.0488073639213649
ENSG00000123374,0.0652494012703212,0.00048831238590421,0.0288342774364387,0.0232243631640126,0.000138008875689059,0.0142428412014174
ENSG00000123384,0.431884671834418,0.677324896662744,0.272827904060672,0.286078313992426,0.603186039003855,0.196900451324574
ENSG00000123388,4.04514011832661e-09,1.44620444202162e-15,4.69418145598379e-15,1.28493250173229e-10,3.50537878859099e-17,1.23794639558658e-16
ENSG00000123395,0.0971517469094835,0.849863822681044,0.554023733376168,0.0386746630942142,0.803074472718339,0.465309016795488
ENSG00000123405,0.772602953140427,0.541781450717142,0.939162100752454,0.661616254170865,0.458462565769235,0.917814613646083
ENSG00000123411,0.550076783330676,7.83631854062379e-05,7.03205620491224e-05,0.401653197073442,1.75079535961549e-05,1.5781911134291e-05
ENSG00000123415,0.824139692165799,0.708995111645617,0.931460154682222,0.72958643759902,0.638881509158928,0.907889366128867
ENSG00000123416,0.0617991799488696,0.0241684899641045,0.0134632038662831,0.0216703655183988,0.0117519533101504,0.00598719223732302
ENSG00000123427,0.0132441328965172,0.0164642189221472,0.00684139672946515,0.00313718141444704,0.00757642882129152,0.00274928951182311
ENSG00000123444,0.0731345867071844,0.630264584364042,0.839282563786902,0.0268248466869198,0.550930580737799,0.789395138666701
ENSG00000123453,9.39471637338842e-12,2.49189507410151e-18,1.63504976592337e-16,1.68140591724742e-13,4.16448033007364e-20,3.56583094618821e-18
ENSG00000123454,7.4910783236468e-11,1.7510494374087e-20,0.00402141068192911,1.61594909909176e-12,2.16883567866789e-22,0.0015037988267733
ENSG00000123472,0.128867099452707,3.2576291121655e-06,1.40624751606594e-05,0.0561168333992231,4.9306535216728e-07,2.62765107156331e-06
ENSG00000123473,0.000116947708800152,9.61283996500545e-08,1.95660610570764e-08,1.21904114033801e-05,1.00549143879546e-08,1.84946470226603e-09
ENSG00000123485,2.74252302839842e-07,7.87063693989104e-11,8.74911816640144e-12,1.33218107541669e-08,4.34718124213491e-12,4.24649032729808e-13
ENSG00000123496,0.0355425081851718,0.137593546414353,0.782706755336305,0.0107075005987919,0.0883749470213794,0.719622650366684
ENSG00000123500,0.000134685228641043,1.83078882464859e-09,1.25609051894489e-10,1.43273666831025e-05,1.3193310482237e-10,7.53326777985202e-12
ENSG00000123505,0.0724728370261722,0.000224838447010568,0.000354526303601326,0.0265338283044146,5.70956942894561e-05,9.65629306241373e-05
ENSG00000123545,0.535950960252661,0.139362926991652,0.024984907419241,0.386872479889457,0.089709619117182,0.0120704613773648
ENSG00000123552,0.374942017643766,0.000715215220721508,0.019887776382959,0.234338960547195,0.000213411676919094,0.00933101372667335
ENSG00000123560,0.352802097423043,1.47026471475179e-06,0.00296033529332463,0.215645420932871,2.0442091356685e-07,0.00106192423435427
ENSG00000123562,0.00169889454312328,0.0123683239332231,0.0161262284435339,0.000267409263158435,0.00547023832604268,0.00735877438753178
ENSG00000123570,0.806043511870766,0.00448648115834657,0.0296866783277115,0.704034284481679,0.00171227561098447,0.014730743015167
ENSG00000123572,0.38578649791125,0.693149493914159,0.019325153268716,0.244220183162734,0.621139830358895,0.00903039193574881
ENSG00000123575,0.473795702635391,0.800277606165862,0.694810570218308,0.32548534935104,0.743792443848478,0.617440114994876
ENSG00000123595,0.810670848560788,0.486382354843594,0.0869950102726337,0.7116550479869,0.400831636035025,0.0508252097842999
ENSG00000123600,0.964960491323607,0.621910636139439,0.699081988276704,0.9435050761652,0.541711658763629,0.622975930882826
ENSG00000123607,0.0844795644343948,1.66260365638561e-05,0.00043227544950191,0.032211776553923,3.05531843642816e-06,0.000120660031240607
ENSG00000123609,0.0787923572133036,0.0001207001418434,1.85444848859534e-06,0.0295276864908989,2.85691813750467e-05,2.77496884775585e-07
ENSG00000123610,0.0060853855932068,6.05452556529276e-05,0.000256769574531826,0.00121318224105415,1.30854600192202e-05,6.71216423645778e-05
ENSG00000123612,0.00123693914351528,3.65399852600852e-10,1.50048928742547e-08,0.00018436067002139,2.31054665595063e-11,1.38186580103068e-09
ENSG00000123636,0.214627067073567,0.0316677273576669,0.0101970331789774,0.109338156775827,0.016021535406685,0.00434520068702487
ENSG00000123643,4.15644841020536e-07,2.62724669590851e-07,2.83173287522898e-10,2.11591157068057e-08,3.06724901679493e-08,1.81577276934797e-11
ENSG00000123684,0.17943522955456,0.0721348570764063,0.226484238027119,0.086457970981535,0.0414751916175947,0.157388497834645
ENSG00000123685,,,,,,
ENSG00000123689,0.685478900282257,0.1740883206558,0.936816751169091,0.553777904980901,0.116695109170382,0.914609408484035
ENSG00000123700,0.199587700657431,0.849300964862658,0.234234978475339,0.0990695286315134,0.802190279600631,0.163717395764972
ENSG00000123728,0.509649150654449,0.336532182974897,0.0718551197310021,0.359961728469064,0.256439358114188,0.0407394767373768
ENSG00000123737,0.321919629381899,0.786007070627858,0.603941278244862,0.190129846297262,0.727268483685715,0.517147536408677
ENSG00000123739,0.00317776289328438,6.42537611065472e-10,2.37553297081529e-09,0.000557812829791889,4.23814365957017e-11,1.81541794930456e-10
ENSG00000123810,0.43888933305634,0.600872827179798,0.382828164433756,0.292350130588673,0.518435093805786,0.29652507462067
ENSG00000123815,0.951553750896999,0.172442899198083,0.200368573497943,0.923188719683227,0.115367304080073,0.13609246301173
ENSG00000123836,0.0333505398435702,0.000677707608416436,6.85070271006516e-06,0.00986834812446626,0.000201055131428984,1.18021765901146e-06
ENSG00000123838,0.946225627704217,0.325526662750946,0.965942080554993,0.916431403561864,0.246353886649851,0.952890356342207
ENSG00000123843,4.58685846574366e-05,4.87901265912297e-10,1.08924857771905e-07,4.21608242288042e-06,3.17190760166996e-11,1.23423212077683e-08
ENSG00000123892,0.026347698811631,0.0109923443294645,1.27979647826723e-05,0.00737222958152661,0.00478610606783071,2.36558327350687e-06
ENSG00000123901,0.0291644408331384,0.00734753406046074,0.0835730144006713,0.00836356105200644,0.00299840698947094,0.0485024611844123
ENSG00000123908,0.598798008312982,0.6912267708091,0.989101628580316,0.453764971690062,0.61876143019269,0.985057062243227
ENSG00000123933,0.0681016295190915,2.83558459240685e-13,6.35152919234483e-14,0.0245382190041529,1.00826760426936e-14,2.07777889900103e-15
ENSG00000123975,0.000139442925969131,1.27988962510008e-07,2.10207591994934e-07,1.49243762178648e-05,1.37610804455752e-08,2.54381831725528e-08
ENSG00000123977,0.0132271513568952,4.19657034998493e-05,0.0013517448099375,0.00313159118589524,8.6846175549054e-06,0.000435868407660893
ENSG00000123983,1.61944577278763e-06,6.31700140160772e-07,6.3011160998004e-07,9.67406269390737e-08,8.078753718543e-08,8.45426505271311e-08
ENSG00000123989,0.529720282533362,0.342909364947834,0.92060582495146,0.380322461946882,0.262069406801427,0.894199921237077
ENSG00000123992,0.000462721643485328,1.27633809101107e-06,2.9642978425906e-07,5.89138183356557e-05,1.74651217977039e-07,3.69966294683881e-08
ENSG00000123999,0.000559469515907078,0.00788652049687176,0.000669544176733396,7.39040862247764e-05,0.00325761810259548,0.000197561956617019
ENSG00000124003,0.0273861606877976,0.000859645355621206,0.0708316715207692,0.00773836755715413,0.000262315629731752,0.0400836571857191
ENSG00000124006,0.00649348007425392,3.8051378321729e-05,6.74358964943392e-07,0.00131724441710153,7.77759889958773e-06,9.1149787891468e-08
ENSG00000124019,0.959274588434813,0.700757118318251,0.322042078081918,0.934658854359178,0.629456009693769,0.240262399014654
ENSG00000124067,0.365590614694811,0.322818571155385,0.267052352195678,0.226603783281559,0.243960081745494,0.19187760566673
ENSG00000124074,0.000133415741093263,2.71254829823166e-05,1.29622720747397e-06,1.41448833006902e-05,5.31449844373229e-06,1.87820049915483e-07
ENSG00000124091,0.0837914038459694,0.0128793855132764,0.00566319743256247,0.0318600004193279,0.00573443305447705,0.00221842687147315
ENSG00000124098,0.213785767491768,0.956799420800126,0.528995456708151,0.108739526161064,0.941659830581231,0.440338401382167
ENSG00000124102,1.76762793909526e-16,2.25344998167962e-34,3.93987221552848e-31,1.49798977889429e-18,4.67409916787879e-37,9.33950981516766e-34
ENSG00000124103,0.260173385635084,0.0451676907833449,0.314671997669415,0.142190290525468,0.0241470747040746,0.233623688616617
ENSG00000124104,0.904334840022585,0.610968618524946,0.136836414266308,0.848008188555017,0.530297877617421,0.0863073341849188
ENSG00000124107,2.3779097837591e-12,1.23519225249444e-22,1.24812144384242e-20,3.83306543310701e-14,1.17853474369803e-24,1.48673942285366e-22
ENSG00000124116,6.17460491005578e-08,2.69190097474185e-14,4.25682830289764e-14,2.58708407692867e-09,7.92861671474873e-16,1.35722035495966e-15
ENSG00000124120,0.623068842200371,0.000545555174085473,0.0361250055632161,0.481093039292914,0.000156773559271095,0.0184753802071174
ENSG00000124126,0.106797091523453,0.000228738660934816,0.0020020036933451,0.0437593392671064,5.8248786656211e-05,0.00067947582978472
ENSG00000124134,0.860766483456448,0.665860005592785,0.648869343530803,0.782106893703583,0.590134904802661,0.565770691677652
ENSG00000124140,0.000111068388295861,1.53985570038335e-05,0.00692819629748705,1.14662280675234e-05,2.79882507590123e-06,0.002786634364765
ENSG00000124143,6.52147028025141e-05,5.3260201769971e-06,5.42501682768342e-05,6.27644170625121e-06,8.50951191014826e-07,1.18505464186566e-05
ENSG00000124145,0.169920846653702,0.00064843728756017,0.000348538791033332,0.0804390021968573,0.000191064963479268,9.45603049277346e-05
ENSG00000124151,0.963543743218791,0.655261552426199,0.805606698928792,0.940817038833282,0.579110793607438,0.746978926836546
ENSG00000124155,0.19963933679817,0.738744634473462,0.274030509894181,0.0991097975796059,0.67333723350728,0.19797949188811
ENSG00000124159,8.8244059923953e-23,1.04575926491732e-21,2.96379547720631e-23,3.13775251596372e-25,1.10443048227788e-23,2.31848407604144e-25
ENSG00000124160,0.506214373002309,7.25070783909885e-05,0.000260493287072425,0.356216040359691,1.59890268278338e-05,6.82648640176759e-05
ENSG00000124164,0.270142230788374,1.34741967879447e-07,6.78985263789412e-07,0.149207395457369,1.4572957886689e-08,9.18243671902002e-08
ENSG00000124171,0.0348221231251457,2.81833167517386e-08,5.07064943696433e-09,0.010421460340286,2.61556679111193e-09,4.14991517864629e-10
ENSG00000124172,0.00649428798038125,0.107789855969376,0.0491213647933459,0.00131779317558524,0.0662108484723585,0.0263742778847762
ENSG00000124177,0.740661957873348,4.96744281960299e-05,0.00110378963597317,0.619822656579918,1.05006925077183e-05,0.000346365184454069
ENSG00000124181,0.658719377417066,0.0565905339365347,0.0579419421312511,0.521970889856797,0.0313974504393646,0.0318107237112664
ENSG00000124191,0.443031435316984,0.250811929667862,0.850339412421764,0.295916920751446,0.180298015104372,0.803675059221423
ENSG00000124193,0.407043808544218,7.53405570018741e-05,4.57445828476837e-05,0.262525647053853,1.67254786374908e-05,9.77297743071588e-06
ENSG00000124194,0.263640374401243,1.5765559785962e-16,7.33652461952262e-13,0.144569419481729,3.23271523405409e-18,2.95217507209663e-14
ENSG00000124198,0.101564800992076,0.000372667497952635,0.00332265371884628,0.0409834496832431,0.000101393651955704,0.00121024668847559
ENSG00000124201,0.0483566858747404,0.000107071550123674,0.00100629030799639,0.015828582227744,2.5000705670693e-05,0.000312132480268644
ENSG00000124203,0.151505548495903,0.000701960262179733,0.00694705281567954,0.0693783889266394,0.000208957354327889,0.00279545387095319
ENSG00000124205,0.155736885197191,9.24890430827369e-08,6.08600565646046e-09,0.0717989751820623,9.61943052093181e-09,5.1179578206219e-10
ENSG00000124207,0.039773130635082,0.0505233301621745,0.0134424431854649,0.0123203836570803,0.027534226868043,0.00597397661774334
ENSG00000124208,0.654267208454981,0.498169839364508,0.639372272790301,0.516306436030385,0.412878108540514,0.555036425094478
ENSG00000124209,0.016774485950637,0.0301595223708798,0.00327483545896318,0.00420704187170178,0.015158404007789,0.00119028664771849
ENSG00000124212,0.581084224253397,0.991162193515854,0.731855761039399,0.43472841335634,0.987990286531744,0.65977182866726
ENSG00000124214,0.022386299579666,0.091682422627288,0.106935406911953,0.00604830744243791,0.0548116794751737,0.0645833075642833
ENSG00000124215,0.749170144350011,0.54168021923195,0.404903716841022,0.6303169692626,0.458248496476004,0.317895249538335
ENSG00000124216,0.876369890311085,0.346838596476989,0.314745639391533,0.80578871922345,0.265935626479749,0.233718315845437
ENSG00000124217,0.395472906976782,0.919700159004811,0.698327537172978,0.252344244957865,0.893958612903297,0.622083566311164
ENSG00000124222,0.123520849746774,0.00022102449944998,0.00301931978582716,0.0529835196436618,5.59549348877028e-05,0.00108558807281103
ENSG00000124225,0.311109003887688,0.0107809105689644,0.0389781222607866,0.181679988402825,0.0046793521990693,0.0201699782208114
ENSG00000124226,0.225181122600983,0.124740026007841,0.179308054562955,0.116714122215728,0.0786943039711102,0.119014472626828
ENSG00000124228,0.896374599686996,0.969430653063338,0.956438091247639,0.836559629955601,0.958342581708519,0.940127250068397
ENSG00000124232,9.79091605132171e-15,2.35194291693176e-11,1.18781636091429e-14,1.02121679805181e-16,1.15687603475961e-12,3.39295653645068e-16
ENSG00000124233,0.00479570806042819,1.88424000573279e-05,1.27765001426177e-06,0.000911451686013582,3.52303971677548e-06,1.84673959036651e-07
ENSG00000124243,0.914473084192053,0.73697709936908,0.875533204331163,0.861904701374328,0.671289440399595,0.83657693254086
ENSG00000124249,0.811675872798939,0.982470214897023,0.362132037890347,0.71311454392819,0.976127177540994,0.277146683496263
ENSG00000124251,0.20067355464812,0.000945326645346247,0.274260123404385,0.0998729709573849,0.000292326326621827,0.198194141566497
ENSG00000124253,4.20522252457116e-45,7.70778215317491e-58,9.53366459626969e-46,2.24291826011263e-48,1.37035358892525e-61,1.86447561506726e-49
ENSG00000124256,0.414348882996431,0.934607135991955,0.67606679320129,0.268931430993061,0.913061433971043,0.596216069078369
ENSG00000124257,0.310359755448106,0.00451944620955847,0.000443434444595786,0.180837804644173,0.00172673164116531,0.00012409016518794
ENSG00000124275,0.986849707114246,0.0547854377731259,0.195033882996242,0.979378288809908,0.0302303669020728,0.131764031418582
ENSG00000124279,0.857031079681976,0.27209889535238,0.0450243381065314,0.775970181070358,0.199212383144678,0.0238373458549374
ENSG00000124299,7.47464199753047e-09,8.1676744060398e-15,3.83958896561582e-17,2.4717614286014e-10,2.21205831667666e-16,7.50994716144957e-19
ENSG00000124302,0.545677587292842,1.62490705141916e-05,0.000392712328047399,0.396985780585927,2.97363575606399e-06,0.000108150657131461
ENSG00000124313,0.00280727402984116,3.62784011932266e-05,5.1063467604067e-07,0.000480633795911527,7.37220799404848e-06,6.68781933181155e-08
ENSG00000124333,0.682459166877251,0.982602974826924,0.773637822035826,0.550165464444189,0.976488638430288,0.708508520749886
ENSG00000124334,0.307760244334931,0.775074976465369,0.536264745473984,0.178666549336552,0.714333908491151,0.447595437126287
ENSG00000124343,0.0556010788145664,0.307313969983132,0.0176811004313093,0.0189104297331277,0.230130338076737,0.00816260355338979
ENSG00000124356,0.658822948107379,0.512709833320331,0.431128263058014,0.522248177899982,0.427541784085005,0.34282796217331
ENSG00000124357,0.030417893770824,0.000298140715707267,0.00922180697794824,0.00880774143441071,7.85017897290143e-05,0.00386163850338878
ENSG00000124370,0.0604130338707737,0.000859889290833544,0.000298141274349074,0.021044673052768,0.000262441024522505,7.93853707271772e-05
ENSG00000124374,0.00020309933269359,3.82410789568912e-10,8.1885527594202e-13,2.29049442998638e-05,2.44077527773923e-11,3.31443732054285e-14
ENSG00000124380,0.00777327342634431,0.0162660708555895,0.00122757504453666,0.00163766664872905,0.00746307458598872,0.000390446560627488
ENSG00000124383,0.23182897353221,0.848992385123149,0.376338174585331,0.121276425778987,0.8018485031236,0.290561439996307
ENSG00000124406,0.83272955069561,1.70482095450073e-08,1.53883310266575e-07,0.741863864866857,1.5021868189666e-09,1.79199184943594e-08
ENSG00000124422,0.878400888930441,0.00613535248028149,0.0389781222607866,0.809177952081998,0.00245137764738994,0.0201704968342532
ENSG00000124429,0.0537001563134333,3.32644452518014e-05,8.46127946633526e-06,0.0180793284352622,6.68285346708586e-06,1.4887720004474e-06
ENSG00000124440,0.00740662462827351,0.0001870089705303,0.00115118446215543,0.00154857008940079,4.65693785805571e-05,0.00036301129092859
ENSG00000124444,0.908230648373614,0.155911705809657,0.258582225819035,0.853006952437184,0.102468935488272,0.184473914567355
ENSG00000124459,0.838814489627099,0.309103222247488,0.144484232109136,0.749683614914441,0.231705369240098,0.0919958865580511
ENSG00000124466,2.13062490909281e-11,9.6941038842897e-15,5.95163733286427e-18,4.0657889103229e-13,2.64269751497763e-16,1.02991472158135e-19
ENSG00000124469,0.917177079254304,0.225577812162346,0.76365508494361,0.866029536787888,0.158802822725881,0.6964041985962
ENSG00000124479,9.54123380308253e-06,2.39604656613339e-06,0.00238736828016243,7.15846983211004e-07,3.51866978243365e-07,0.000830216727983474
ENSG00000124486,0.376638292173736,0.0287881569553276,0.464663853084842,0.235929047545122,0.0143599571585275,0.375360494334448
ENSG00000124490,0.144284071621479,0.419729089125864,0.0504798447458366,0.0652330912883884,0.335106690097407,0.0272173537689713
ENSG00000124491,0.904059643721297,0.880360836431754,0.797991575244404,0.847482247504058,0.841648750344735,0.738215508448805
ENSG00000124493,0.400992087199147,0.000147915425462095,0.0125172633510179,0.257463507860644,3.59050363098696e-05,0.00549827876957122
ENSG00000124496,0.61839966998071,0.699311339702153,0.92725166715222,0.475692053831315,0.627614728484616,0.903018054184688
ENSG00000124507,1.00435153711016e-05,1.308920052922e-23,7.17204011328827e-19,7.58888354756106e-07,1.04719809852121e-25,1.07533847852432e-20
ENSG00000124508,0.177299275624693,0.189526669395707,0.508134798650857,0.0851086957781211,0.128930700367034,0.419119362784321
ENSG00000124523,0.299659764902022,0.0131199833749841,0.00520211718938276,0.172028217530276,0.00585944024617043,0.00201869523267028
ENSG00000124532,0.393466065731263,0.0746725246330967,0.00367225392373138,0.250667311047237,0.0431422568832559,0.00135625734578013
ENSG00000124535,0.469620327367277,0.631759535880511,0.821029069507028,0.321420241837424,0.552499435284384,0.766624554590623
ENSG00000124541,0.0849997824131564,0.140031071201754,0.467828344673422,0.0324756191310667,0.0902143993738451,0.378360401787258
ENSG00000124557,0.0559675131881067,0.0437866481276995,0.000129660471616338,0.0190600231161345,0.0233075544318476,3.09436244636122e-05
ENSG00000124562,0.138885499915436,0.136609774427187,0.0729135437694067,0.0619549905941595,0.0876702173327015,0.0414303103983093
ENSG00000124570,0.00906280824092342,0.000341997164725777,3.74049313224523e-05,0.00197709752490257,9.18532150371709e-05,7.80507071152985e-06
ENSG00000124571,0.317284597493076,0.940407844817039,0.807594326123772,0.18648978534647,0.920806967670627,0.749061206481164
ENSG00000124574,0.304750998579999,0.0125540671976138,0.0228866407435779,0.176305514290503,0.00556578029544558,0.0109184223056657
ENSG00000124575,0.24541660015818,0.752495821106513,0.321915879111363,0.131216579745591,0.688323633920767,0.240149169506568
ENSG00000124587,0.000362187376462172,9.51759184150513e-08,2.04043567342793e-09,4.45812007177866e-05,9.92638084760401e-09,1.54296309072777e-10
ENSG00000124588,0.424137095186111,0.155319506761868,0.298327660190801,0.278451507672854,0.101923248688762,0.21898105956639
ENSG00000124593,0.0293367139097049,0.0380723909171896,0.0732601742800728,0.00842853735101036,0.0197666378676616,0.0416402946260625
ENSG00000124596,0.140127837388034,0.000386271285829845,0.00108389939426219,0.0627892958688469,0.000105644303905697,0.000339288645282261
ENSG00000124602,0.0233868773698883,0.0385634433704737,0.00101687225164508,0.00637250589760372,0.020081603466656,0.00031565585244263
ENSG00000124608,0.0695893603430314,0.00113638331121499,0.0001994504517622,0.0251567558428643,0.000359219425270875,5.01188946009728e-05
ENSG00000124610,0.0119414333164842,0.0052213451285476,0.000136990159563455,0.00275996147530452,0.00203574905776429,3.292829721402e-05
ENSG00000124613,0.123291809252714,0.0133492316237644,0.0476313051849307,0.0528560476552171,0.0059760635110772,0.0254382668110248
ENSG00000124614,0.169029345171936,0.254900459440451,0.379411309732566,0.0797465104251383,0.183916859884289,0.29320395157714
ENSG00000124615,0.000677391841421996,6.24688615912906e-07,6.17268470995039e-10,9.18500106876614e-05,7.97797776041432e-08,4.27266548608632e-11
ENSG00000124635,0.22139374223151,0.000721869513929603,0.000919525460711578,0.113902748966407,0.000215739478413357,0.000282549455599711
ENSG00000124641,0.61150741113592,0.795674452421189,0.903035355756699,0.467684201205948,0.738005265784285,0.872156405876907
ENSG00000124659,0.188603039498512,0.533316300725066,0.290606758477557,0.0921914067208908,0.449434502566696,0.212521476805325
ENSG00000124664,6.02325835788766e-06,4.5674821773594e-09,5.44657394085084e-07,4.28345977804029e-07,3.55946370939173e-10,7.20765651885737e-08
ENSG00000124688,0.179706266084041,0.129622837184381,0.237927728019069,0.0866368658642687,0.0823797147069634,0.166932936589888
ENSG00000124701,0.000740180287901466,0.00139191329420421,0.00670597868008225,0.000101942573727806,0.000452450184823401,0.00268930649093971
ENSG00000124702,0.843006291994395,0.111762647640912,0.0777356796006851,0.754778894124175,0.0690485718653849,0.0445526702274639
ENSG00000124713,3.81949865682179e-10,8.26101553407731e-08,2.140788803305e-12,9.6426835830632e-12,8.52342541473782e-09,9.2995033354425e-14
ENSG00000124721,0.0745571627003247,0.00817633001999089,0.348127375650293,0.0275005203654629,0.00339477113429277,0.26399418625229
ENSG00000124731,0.287957904545654,0.0730421744996157,0.0693297668577821,0.162743519452544,0.0420574711057406,0.0390693820700871
ENSG00000124733,0.0270868401584139,0.0346262358018174,0.00604349024211318,0.00763934291299584,0.017733787471809,0.00238817073215661
ENSG00000124743,0.283121114751341,0.0379026447596078,0.684831957615293,0.158959905247967,0.0196588803446775,0.606204012317086
ENSG00000124749,0.552724712056144,0.0544457757214303,0.000248031584195328,0.404405552628017,0.0299848639195953,6.44552860434107e-05
ENSG00000124762,0.00662610072610868,0.0113078151990149,4.25920544735834e-05,0.00135160831452329,0.00494155679018227,9.00354736916391e-06
ENSG00000124766,0.00114708686135466,1.32280156200748e-06,1.58045808489493e-09,0.000168317356211577,1.82106674679588e-07,1.17452556504577e-10
ENSG00000124767,0.569674893975219,0.344977878923282,0.369019707208598,0.422130972779861,0.263997828051223,0.283489538019738
ENSG00000124772,0.262413262607808,0.0243611601665656,0.0149538378421713,0.143728787098201,0.0118730698832426,0.00675643354917113
ENSG00000124780,0.013826415324313,0.00180878163713935,0.000118164495085151,0.00330378728147624,0.000608762984337268,2.79269886452282e-05
ENSG00000124782,3.53203526557694e-07,1.00865886258109e-08,1.02966714849807e-06,1.76455240540557e-08,8.41644944005085e-10,1.45351851826621e-07
ENSG00000124783,0.00038892625516249,5.43165300614827e-09,9.24658873063416e-07,4.82412381210792e-05,4.28763885515556e-10,1.28774940837918e-07
ENSG00000124784,0.81490254205212,0.0431958644787574,0.153126937904921,0.717301615331287,0.0229111643406945,0.0986150547714101
ENSG00000124785,0.00203393459821246,0.000102852317460895,1.48636556258246e-05,0.000331837261400907,2.3875342390324e-05,2.79673501315593e-06
ENSG00000124786,0.856858165228676,0.457359877895279,0.909753114301977,0.775712061872303,0.371926765703391,0.880154058965258
ENSG00000124787,0.222841464314459,0.244028987082271,0.32017624196736,0.114867551061228,0.174453103660865,0.238661655296044
ENSG00000124788,0.858096255477806,0.890956227589451,0.658750278234064,0.77754484688015,0.856134705096806,0.576260095828672
ENSG00000124789,0.150956912830642,0.00246065792496638,0.103087507871812,0.0690640848081401,0.000862703110353272,0.0619722460502349
ENSG00000124795,0.520558240246717,0.419489614074557,0.00924109511376929,0.371245576812196,0.334865775843563,0.00387190603617097
ENSG00000124802,0.0517239679766912,0.113967040996524,0.233871303968936,0.0172208872877238,0.0706130978794987,0.16340776779624
ENSG00000124813,0.000450391486729574,5.0506457045302e-05,1.00046605445868e-05,5.70129320643812e-05,1.06945342552367e-05,1.79768464923476e-06
ENSG00000124827,0.121214846117282,0.104728875577804,0.180541029471776,0.0517319645597129,0.0640947669842352,0.120004040924229
ENSG00000124831,0.0031296557736345,0.00542018752465897,0.0028138992026741,0.00054677167362063,0.00212644550274045,0.00100222438118237
ENSG00000124839,0.000198311259441024,1.31529259425997e-10,7.73873196113873e-14,2.22121773345701e-05,7.54535516915756e-12,2.57285091276451e-15
ENSG00000124875,0.0190240889797345,0.081919935106294,0.0387643375077841,0.00491667962786667,0.0480868174249047,0.0200414887055771
ENSG00000124882,1.17043814479908e-07,1.30646359720967e-12,1.56930772134115e-12,5.20919193282037e-09,5.07905724647117e-14,6.64960898873368e-14
ENSG00000124920,0.588697740133241,0.133050016616514,0.165949175585764,0.442378057656128,0.085012703475553,0.108574072446772
ENSG00000124939,0.000605174810836669,0.484871161506987,0.52462771863932,8.08582647055795e-05,0.399183962051385,0.435614493650321
ENSG00000124942,0.609970816049641,0.660972817776156,0.660905704574627,0.465738058195068,0.584957932927427,0.578693954313744
ENSG00000125037,0.666321491208969,0.436507135435871,0.145825081365745,0.531746189440558,0.351085287616776,0.0930483970051544
ENSG00000125046,0.000655692067641054,1.27316555950697e-15,3.63481600979311e-18,8.85188177128317e-05,3.06332355789872e-17,6.13916417441647e-20
ENSG00000125089,0.965291144161543,0.205089840197368,0.251149758428159,0.943953370262512,0.141965173714477,0.178129685247612
ENSG00000125107,0.161268260210506,0.166022804348199,0.554829471967477,0.0751482950121613,0.110235836192795,0.466183018463606
ENSG00000125122,0.147052103000447,5.67451617038149e-05,0.000868202915001887,0.066920297436318,1.21702465453423e-05,0.000264824013483152
ENSG00000125124,0.64015122590497,0.500985908617627,0.749628330915748,0.500390818400294,0.41580583443107,0.680115567034737
ENSG00000125144,1.66969643767598e-14,3.45534991096315e-22,1.48891980238013e-22,1.8503806675679e-16,3.46067402484753e-24,1.2970914480851e-24
ENSG00000125148,0.569139831212077,3.47056691006154e-05,0.00129947327756101,0.421475129241799,7.00736130293923e-06,0.000415933102530936
ENSG00000125149,0.591342693967279,0.986622258478709,0.643928918084438,0.445627219182643,0.982003130920346,0.560116862268904
ENSG00000125166,0.848034216971963,0.478964977502968,0.501757283138194,0.762195504005973,0.393273739932608,0.412884065764344
ENSG00000125170,0.125670817681621,0.00815294416181429,0.0366840218301993,0.0541664013866558,0.00338409511137533,0.0188050722313159
